acct_name,this_year_amt,this_year_percent,last_year_amt,last_year_percent,report_name,company_id,company_name,creation_date,seq,stock
避險之金融負債－流動,"10,525",0.00,"39,108",0.00,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,27,2330
應付帳款,"56,424,812",0.97,"46,302,185",0.92,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,28,2330
應付帳款－關係人,"1,185,196",0.02,"1,079,764",0.02,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,29,2330
其他應付款,"398,231,918",6.88,"398,669,393",7.90,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,30,2330
本期所得稅負債,"139,222,213",2.41,"157,215,093",3.12,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,31,2330
其他流動負債,"430,164,019",7.43,"269,163,411",5.33,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,32,2330
流動負債合計,"1,026,180,079",17.73,"873,089,921",17.30,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,33,2330
非流動負債,,,,,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,34,2330
應付公司債,"955,540,142",16.51,"848,637,481",16.82,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,35,2330
長期借款,"10,020,132",0.17,"6,147,668",0.12,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,36,2330
遞延所得稅負債,"42,863",0.00,"726,005",0.01,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,37,2330
租賃負債－非流動,"28,467,310",0.49,"29,984,875",0.59,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,38,2330
其他非流動負債,"101,924,302",1.76,"194,360,800",3.85,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,39,2330
非流動負債合計,"1,095,994,749",18.94,"1,079,856,829",21.40,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,40,2330
負債總額,"2,122,174,828",36.67,"1,952,946,750",38.70,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,41,2330
歸屬於母公司業主之權益,,,,,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,42,2330
股本,,,,,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,43,2330
普通股股本,"259,350,310",4.48,"259,324,905",5.14,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,44,2330
待註銷股本,"-14,018",0.00,"-4,195",0.00,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,45,2330
股本合計,"259,336,292",4.48,"259,320,710",5.14,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,46,2330
資本公積,,,,,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,47,2330
資本公積－發行溢價,"33,705,184",0.58,"33,299,225",0.66,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,48,2330
資本公積－實際取得或處分子公司股權價格與帳面價值差額,"8,411,566",0.15,"8,406,282",0.17,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,49,2330
資本公積-認列對子公司所有權權益變動數,"4,192,894",0.07,"4,224,833",0.08,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,50,2330
資本公積－受贈資產,"81,368",0.00,"64,955",0.00,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,51,2330
資本公積－採用權益法認列關聯企業及合資股權淨值之變動數,"305,131",0.01,"311,972",0.01,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,52,2330
資本公積－合併溢額,"22,803,291",0.39,"22,803,291",0.45,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,53,2330
資本公積－限制員工權利股票,"1,441,055",0.02,"783,883",0.02,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,54,2330
資本公積合計,"70,940,489",1.23,"69,894,441",1.39,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,55,2330
保留盈餘,,,,,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,56,2330
法定盈餘公積,"311,146,899",5.38,"311,146,899",6.17,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,57,2330
特別盈餘公積,"28,020,822",0.48,"20,320,473",0.40,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,58,2330
未分配盈餘（或待彌補虧損）,"2,955,395,983",51.06,"2,441,820,698",48.39,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,59,2330
保留盈餘合計,"3,294,563,704",56.92,"2,773,288,070",54.96,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,60,2330
其他權益,,,,,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,61,2330
其他權益合計,"10,891,445",0.19,"-24,269,263",-0.48,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,62,2330
歸屬於母公司業主之權益合計,"3,635,731,930",62.82,"3,078,233,958",61.01,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,63,2330
非控制權益,"29,984,324",0.52,"14,663,640",0.29,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,64,2330
權益總額,"3,665,716,254",63.33,"3,092,897,598",61.30,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,65,2330
負債及權益總計,"5,787,891,082",100.00,"5,045,844,348",100.00,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,66,2330
待註銷股本股數（單位：股）,"1,401,750",,"419,466",,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,67,2330
預收股款（權益項下）之約當發行股數（單位：股）,0,,0,,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,68,2330
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0,,0,,BalanceSheet,22099131,台灣積體電路製造股份有限公司,2024-07-13,69,2330
流動資產,,,,,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,1,2338
現金及約當現金,"1,562,811",6.97,"1,446,328",7.46,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,2,2338
透過損益按公允價值衡量之金融資產－流動,"1,688,837",7.54,"1,503,950",7.75,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,3,2338
按攤銷後成本衡量之金融資產－流動,"332,040",1.48,"267,787",1.38,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,4,2338
合約資產－流動,"83,670",0.37,"116,842",0.60,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,5,2338
應收票據淨額,"5,767",0.03,57,0.00,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,6,2338
應收帳款淨額,"1,283,125",5.73,"1,209,128",6.23,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,7,2338
應收帳款－關係人淨額,458,0.00,"1,535",0.01,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,8,2338
其他應收款淨額,"31,484",0.14,"16,466",0.08,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,9,2338
其他應收款－關係人淨額,611,0.00,306,0.00,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,10,2338
本期所得稅資產,"1,845",0.01,142,0.00,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,11,2338
存貨,"735,286",3.28,"448,503",2.31,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,12,2338
預付款項,"374,615",1.67,"406,762",2.10,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,13,2338
其他流動資產,"14,242",0.06,"19,129",0.10,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,14,2338
流動資產合計,"6,114,791",27.29,"5,436,935",28.03,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,15,2338
非流動資產,,,,,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,16,2338
透過損益按公允價值衡量之金融資產－非流動,"3,554,028",15.86,"2,937,191",15.14,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,17,2338
按攤銷後成本衡量之金融資產－非流動,"672,045",3.00,"471,015",2.43,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,18,2338
採用權益法之投資,"467,353",2.09,"111,672",0.58,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,19,2338
不動產、廠房及設備,"9,466,544",42.25,"8,361,506",43.10,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,20,2338
使用權資產,"550,578",2.46,"567,965",2.93,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,21,2338
投資性不動產淨額,"169,652",0.76,"169,528",0.87,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,22,2338
無形資產,"677,388",3.02,"592,264",3.05,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,23,2338
遞延所得稅資產,"22,476",0.10,"16,261",0.08,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,24,2338
其他非流動資產,"713,814",3.19,"734,599",3.79,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,25,2338
非流動資產合計,"16,293,878",72.71,"13,962,001",71.97,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,26,2338
資產總額,"22,408,669",100.00,"19,398,936",100.00,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,27,2338
流動負債,,,,,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,28,2338
短期借款,"6,417,737",28.64,"5,573,861",28.73,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,29,2338
透過損益按公允價值衡量之金融負債－流動,"11,059",0.05,"2,011",0.01,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,30,2338
合約負債－流動,"164,830",0.74,"178,788",0.92,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,31,2338
應付票據,"10,676",0.05,71,0.00,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,32,2338
應付帳款,"407,316",1.82,"324,140",1.67,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,33,2338
其他應付款,"1,647,521",7.35,"1,981,353",10.21,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,34,2338
其他應付款項－關係人,229,0.00,0,0.00,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,35,2338
本期所得稅負債,"46,963",0.21,"254,210",1.31,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,36,2338
負債準備－流動,"3,260",0.01,0,0.00,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,37,2338
租賃負債－流動,"40,869",0.18,"40,094",0.21,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,38,2338
其他流動負債,"1,190,261",5.31,"664,603",3.43,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,39,2338
流動負債合計,"9,940,721",44.36,"9,019,131",46.49,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,40,2338
非流動負債,,,,,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,41,2338
應付公司債,"3,429,292",15.30,"2,613,557",13.47,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,42,2338
長期借款,"2,957,306",13.20,"2,910,063",15.00,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,43,2338
遞延所得稅負債,"161,791",0.72,"135,341",0.70,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,44,2338
租賃負債－非流動,"522,318",2.33,"537,764",2.77,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,45,2338
其他非流動負債,"49,578",0.22,"83,619",0.43,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,46,2338
非流動負債合計,"7,120,285",31.77,"6,280,344",32.37,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,47,2338
負債總額,"17,061,006",76.14,"15,299,475",78.87,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,48,2338
歸屬於母公司業主之權益,,,,,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,49,2338
股本,,,,,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,50,2338
普通股股本,"2,564,465",11.44,"2,564,465",13.22,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,51,2338
股本合計,"2,564,465",11.44,"2,564,465",13.22,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,52,2338
資本公積,,,,,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,53,2338
資本公積－發行溢價,"44,148",0.20,"48,258",0.25,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,54,2338
資本公積－庫藏股票交易,"859,338",3.83,"768,509",3.96,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,55,2338
資本公積-認列對子公司所有權權益變動數,"154,883",0.69,"17,788",0.09,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,56,2338
資本公積－受贈資產,0,0.00,0,0.00,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,57,2338
資本公積－採用權益法認列關聯企業及合資股權淨值之變動數,"82,220",0.37,"68,427",0.35,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,58,2338
資本公積－員工認股權,0,0.00,0,0.00,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,59,2338
資本公積－認股權,"295,848",1.32,"295,848",1.53,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,60,2338
資本公積－其他,"4,308",0.02,"4,453",0.02,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,61,2338
資本公積合計,"1,440,745",6.43,"1,203,283",6.20,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,62,2338
保留盈餘,,,,,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,63,2338
法定盈餘公積,"827,460",3.69,"769,952",3.97,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,64,2338
未分配盈餘（或待彌補虧損）,"1,764,833",7.88,"1,380,833",7.12,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,65,2338
保留盈餘合計,"2,592,293",11.57,"2,150,785",11.09,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,66,2338
其他權益,,,,,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,67,2338
國外營運機構財務報表換算之兌換差額,"14,287",0.06,"15,336",0.08,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,68,2338
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,"-2,666",-0.01,"-2,666",-0.01,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,69,2338
其他權益合計,"11,621",0.05,"12,670",0.07,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,70,2338
庫藏股票,"-1,167,369",-5.21,"-1,778,979",-9.17,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,71,2338
歸屬於母公司業主之權益合計,"5,441,755",24.28,"4,152,224",21.40,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,72,2338
非控制權益,"-94,092",-0.42,"-52,763",-0.27,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,73,2338
權益總額,"5,347,663",23.86,"4,099,461",21.13,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,74,2338
負債及權益總計,"22,408,669",100.00,"19,398,936",100.00,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,75,2338
待註銷股本股數（單位：股）,0,,0,,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,76,2338
預收股款（權益項下）之約當發行股數（單位：股）,0,,0,,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,77,2338
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,"42,793,440",,"51,216,440",,BalanceSheet,22099408,台灣光罩股份有限公司,2024-07-13,78,2338
流動資產,,,,,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,1,2344
現金及約當現金,"13,710,169",7.39,"18,129,136",9.86,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,2,2344
透過損益按公允價值衡量之金融資產－流動,"197,175",0.11,"221,747",0.12,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,3,2344
透過其他綜合損益按公允價值衡量之金融資產－流動,"12,379,952",6.67,"15,480,342",8.42,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,4,2344
應收帳款淨額,"11,336,048",6.11,"9,529,612",5.18,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,5,2344
應收帳款－關係人淨額,"50,769",0.03,"57,454",0.03,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,6,2344
應收融資租賃款淨額—關係人,"90,086",0.05,"95,673",0.05,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,7,2344
其他應收款淨額,"754,289",0.41,"876,747",0.48,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,8,2344
存貨,"22,391,551",12.06,"21,945,080",11.93,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,9,2344
其他流動資產,"2,046,833",1.10,"1,301,534",0.71,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,10,2344
流動資產合計,"62,956,872",33.92,"67,637,325",36.77,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,11,2344
非流動資產,,,,,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,12,2344
透過損益按公允價值衡量之金融資產－非流動,"80,000",0.04,"121,125",0.07,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,13,2344
透過其他綜合損益按公允價值衡量之金融資產－非流動,"3,239,848",1.75,"3,071,241",1.67,BalanceSheet,22099218,華邦電子股份有限公司,2024-07-13,14,2344
